index,q_id,q_status,q_date,prop_date,on_date,wd_date,IA_status_raw,IA_status_clean,County,state,region,utility,entity,developer,cluster,service,project_type,type1,mw1,type_clean,q_year,prop_year,q_month,q_day,q_dayofweek,Biomass_x,Geothermal_x,Small Hydro_x,Solar Photovoltaic_x,Solar Thermal_x,Wind_x,Total_x,Biomass_GWh,Geothermal_GWh,Small Hydro_GWh,Solar Photovoltaic_GWh,Solar Thermal_GWh,Wind_GWh,Total_GWh,Biomass_gen,Geothermal_gen,Small Hydro_gen,Solar Photovoltaic_gen,Solar Thermal_gen,Wind_gen,Total_gen (GWh)
3536,904,withdrawn,2012-04-02,2016-07-01,,2013-02-28,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Solar,150.0,Solar,2012.0,2016.0,4,2,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3537,905,withdrawn,2012-04-02,2016-06-30,,2012-07-30,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Solar,80.0,Solar,2012.0,2016.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3538,906,withdrawn,2012-04-02,2015-05-01,,2012-08-03,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Solar,100.0,Solar,2012.0,2015.0,4,2,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
3539,907,withdrawn,2012-04-02,2013-10-22,,2012-07-30,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Solar,80.0,Solar,2012.0,2013.0,4,2,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3540,909,operational,2012-04-02,,2015-10-22,,In Progress,In Progress (unknown study),San Bernardino,CA,CAISO,SCE,CAISO,,C05,ERIS,Generation,Solar,25.0,Solar,2012.0,,4,2,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
3541,910,withdrawn,2012-04-02,2016-06-01,,2013-05-15,,System Impact Study,Lassen,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Geothermal,20.0,Geothermal,2012.0,2016.0,4,2,0,36,0,30,3,0,0,68,315.36,0.0,262.8,26.28,0.0,0.0,595.68,176,0,17,6,0,0,200
3542,911,operational,2012-04-02,,2016-04-01,,Executed,IA Executed,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Gas,50.0,Gas,2012.0,,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3543,912,withdrawn,2012-04-02,2015-01-01,,2012-06-20,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Solar,150.0,Solar,2012.0,2015.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3544,913,withdrawn,2012-04-02,2016-12-31,,2013-05-06,,System Impact Study,Riverside,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Solar,150.0,Solar,2012.0,2016.0,4,2,0,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3547,916,withdrawn,2012-04-02,2014-12-01,,2013-05-15,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Solar,20.0,Solar,2012.0,2014.0,4,2,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3548,917,withdrawn,2012-04-02,2014-12-01,,2013-05-15,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Solar,20.0,Solar,2012.0,2014.0,4,2,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3549,918,withdrawn,2012-04-02,2015-12-31,,2012-08-06,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Solar,200.0,Solar,2012.0,2015.0,4,2,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3550,919,withdrawn,2012-04-02,2015-01-01,,2013-03-04,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C05,NRIS,Generation,Solar,75.0,Solar,2012.0,2015.0,4,2,0,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3551,92,withdrawn,2006-02-23,2022-04-01,,2019-07-22,Executed,IA Executed,Los Angeles,CA,CAISO,SCE,CAISO,,,NRIS,Generation,Gas,570.0,Gas,2006.0,2022.0,2,23,3,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3552,920,withdrawn,2012-04-02,2015-01-01,,2012-06-20,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Solar,75.0,Solar,2012.0,2015.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3553,921,withdrawn,2012-04-02,2016-12-01,,2013-05-15,,System Impact Study,Tulare,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Solar,40.0,Solar,2012.0,2016.0,4,2,0,13,0,38,402,0,0,454,113.88,0.0,332.88,3521.52,0.0,0.0,3977.04,9,0,14,780,0,0,804
3554,922,withdrawn,2012-04-02,2017-01-01,,2014-10-13,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Gas,291.0,Gas,2012.0,2017.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3555,923,withdrawn,2012-04-02,2018-01-01,,2013-04-17,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Gas,402.0,Gas,2012.0,2018.0,4,2,0,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
3556,924,withdrawn,2012-04-02,2015-12-01,,2012-08-06,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Wind,150.0,Wind,2012.0,2015.0,4,2,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3557,925,withdrawn,2012-04-02,2014-09-30,,2013-05-10,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Flywheel,20.0,Other Storage,2012.0,2014.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3558,926,withdrawn,2012-04-02,2018-08-06,,2014-03-20,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Gas,550.0,Gas,2012.0,2018.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3559,927,withdrawn,2012-04-02,2016-12-01,,2015-06-15,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Solar,45.0,Solar,2012.0,2016.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3560,928,withdrawn,2012-04-02,2015-12-31,,2014-10-31,,System Impact Study,Solano,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Wind,175.0,Wind,2012.0,2015.0,4,2,0,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
3561,93,operational,2006-03-01,,2021-04-26,,Executed,IA Executed,Kern,CA,CAISO,SCE,CAISO,,,NRIS,Generation,Wind,220.0,Wind,2006.0,,3,1,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3562,933,withdrawn,2012-04-02,2014-04-01,,2013-05-15,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Gas,49.0,Gas,2012.0,2014.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3563,934,withdrawn,2012-04-02,2014-04-01,,2013-05-15,,System Impact Study,Merced,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Gas,49.0,Gas,2012.0,2014.0,4,2,0,13,0,31,342,0,18,404,113.88,0.0,271.56,2995.92,0.0,157.68,3539.04,51,0,12,843,0,10,916
3564,935,withdrawn,2012-04-02,2014-04-01,,2012-08-06,,System Impact Study,Yolo,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Gas,49.0,Gas,2012.0,2014.0,4,2,0,31,0,12,15,0,1,59,271.56,0.0,105.12,131.4,0.0,8.76,516.84,201,0,36,18,0,2,256
3565,936,withdrawn,2012-04-02,2015-05-01,,2012-08-06,,System Impact Study,Fresno,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Solar,20.0,Solar,2012.0,2015.0,4,2,0,56,0,35,1010,0,0,1101,490.56,0.0,306.6,8847.6,0.0,0.0,9644.76,138,0,19,2173,0,0,2330
3566,937,withdrawn,2012-04-02,2014-04-01,,2013-05-15,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C05,NRIS,Generation,Gas,49.0,Gas,2012.0,2014.0,4,2,0,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3567,938,withdrawn,2012-04-02,2016-06-01,,2012-06-15,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Gas,300.0,Gas,2012.0,2016.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3568,939,withdrawn,2012-04-02,2025-11-01,,2012-08-01,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Gas,1902.867,Gas,2012.0,2025.0,4,2,0,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3569,94,withdrawn,2006-03-01,2016-12-31,,2014-02-04,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,,,Generation,Wind,180.0,Wind,2006.0,2016.0,3,1,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3571,941,withdrawn,2012-04-02,2019-01-01,,2013-11-21,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Gas,475.717,Gas,2012.0,2019.0,4,2,0,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3572,942,withdrawn,2012-04-02,2016-04-30,,2013-03-18,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C05,NRIS,Generation,Solar,250.0,Solar,2012.0,2016.0,4,2,0,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3573,943,withdrawn,2013-04-30,2015-12-01,,2014-03-04,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,50.0,Solar,2013.0,2015.0,4,30,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3574,944,withdrawn,2013-04-30,2015-07-01,,2015-02-26,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Solar,20.0,Solar,2013.0,2015.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3575,945,operational,2013-04-30,,2017-04-24,,Executed,IA Executed,San Joaquin,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Gas,24.0,Gas,2013.0,,4,30,1,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
3576,947,withdrawn,2013-04-30,2017-12-01,,2014-03-06,,System Impact Study,Tulare,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,120.0,Solar,2013.0,2017.0,4,30,1,13,0,38,402,0,0,454,113.88,0.0,332.88,3521.52,0.0,0.0,3977.04,9,0,14,780,0,0,804
3577,948,withdrawn,2013-04-30,2015-08-01,,2014-03-07,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Solar,20.0,Solar,2013.0,2015.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3578,949,withdrawn,2013-04-30,2015-08-01,,2013-07-16,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Solar,20.0,Solar,2013.0,2015.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3579,95,operational,2006-03-01,,2012-02-14,,Executed,IA Executed,Kern,CA,CAISO,SCE,CAISO,,,,Generation,Wind,550.0,Wind,2006.0,,3,1,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3580,950,withdrawn,2013-04-30,2016-10-01,,2014-03-06,,System Impact Study,San Bernardino,CA,CAISO,SCE,CAISO,,C06,NRIS,Generation,Solar,200.0,Solar,2013.0,2016.0,4,30,1,0,0,38,987,734,7,1766,0.0,0.0,332.88,8646.12,6429.84,61.32,15470.16,0,0,18,2054,1487,7,3566
3581,951,withdrawn,2013-04-30,2015-08-01,,2014-03-04,,System Impact Study,Alameda,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,20.0,Solar,2013.0,2015.0,4,30,1,22,0,0,18,0,286,325,192.72,0.0,0.0,157.68,0.0,2505.36,2847.0,114,0,0,29,0,869,1012
3583,956,withdrawn,2013-04-30,2016-12-31,,2014-02-25,,System Impact Study,Solano,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Wind,65.0,Wind,2013.0,2016.0,4,30,1,10,0,0,36,0,1029,1074,87.6,0.0,0.0,315.36,0.0,9014.04,9408.24,75,0,0,64,0,2595,2733
3584,957,withdrawn,2013-04-30,2017-06-01,,2014-03-20,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,205.0,Gas,2013.0,2017.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3585,958,withdrawn,2013-04-30,2015-01-03,,2013-07-01,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,49.9,Gas,2013.0,2015.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3586,959,withdrawn,2013-04-30,2016-12-31,,2014-03-12,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Solar,30.0,Solar,2013.0,2016.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3587,960,withdrawn,2013-04-30,2023-01-30,,2015-09-03,,System Impact Study,Orange,CA,CAISO,SCE,CAISO,,C06,NRIS,Generation,Gas,59.328,Gas,2013.0,2023.0,4,30,1,86,0,12,3,0,0,101,753.36,0.0,105.12,26.28,0.0,0.0,884.76,492,0,7,5,0,0,505
3589,962,withdrawn,2013-04-30,2017-01-15,,2014-04-25,,System Impact Study,Placer,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Hydro,15.5,Hydro,2013.0,2017.0,4,30,1,52,0,92,6,0,0,149,455.52,0.0,805.92,52.56,0.0,0.0,1305.24,302,0,184,8,0,0,493
3590,963,operational,2013-04-30,,2019-03-04,,Executed,IA Executed,Contra Costa,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Gas,72.0,Gas,2013.0,,4,30,1,7,0,0,48,0,38,92,61.32,0.0,0.0,420.48,0.0,332.88,805.92,24,0,0,70,0,99,194
3591,964,withdrawn,2013-04-30,2017-03-31,,2014-04-16,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Gas,47.821,Gas,2013.0,2017.0,4,30,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3592,965,operational,2013-04-30,,2022-11-18,,Executed,IA Executed,Kings,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,13.5,Solar,2013.0,,4,30,1,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3593,966,withdrawn,2013-04-30,2017-03-31,,2014-03-04,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Gas,47.821,Gas,2013.0,2017.0,4,30,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3594,967,withdrawn,2013-04-30,2021-04-30,,2019-04-03,Executed,IA Executed,Kern,CA,CAISO,SCE,CAISO,,C06,NRIS,Generation,Solar,33.0,Solar,2013.0,2021.0,4,30,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3595,968,operational,2013-04-30,,2021-07-30,,Executed,IA Executed,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,35.0,Gas,2013.0,,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3596,969,withdrawn,2013-04-30,2017-04-01,,2014-05-09,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,110.0,Gas,2013.0,2017.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3597,97,withdrawn,2006-03-01,2016-12-31,,2014-09-29,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,,,Generation,Wind,160.0,Wind,2006.0,2016.0,3,1,2,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3598,970,withdrawn,2013-04-30,2021-03-15,,2019-03-05,Executed,IA Executed,Riverside,CA,CAISO,SCE,CAISO,,C06,ERIS,Generation,Solar,150.0,Solar,2013.0,2021.0,4,30,1,56,0,50,2700,250,576,3630,490.56,0.0,438.0,23652.0,2190.0,5045.76,31798.8,292,0,45,6165,615,1305,8422
3600,974,withdrawn,2013-04-30,2016-12-31,,2014-02-25,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Wind,150.0,Wind,2013.0,2016.0,4,30,1,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3601,975,withdrawn,2013-04-30,2016-01-30,,2014-04-17,,System Impact Study,Stanislaus,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,20.0,Solar,2013.0,2016.0,4,30,1,24,0,16,88,0,0,128,210.24,0.0,140.16,770.88,0.0,0.0,1121.28,126,0,14,201,0,0,342
3602,976,withdrawn,2013-04-30,2016-12-31,,2014-02-25,,System Impact Study,Butte,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Wind,60.0,Wind,2013.0,2016.0,4,30,1,2,0,68,11,0,0,81,17.52,0.0,595.68,96.36,0.0,0.0,709.56,14,0,165,15,0,0,194
3603,977,withdrawn,2013-04-30,2019-06-01,,2014-02-24,,System Impact Study,Ventura,CA,CAISO,SCE,CAISO,,C06,NRIS,Generation,Gas,778.0,Gas,2013.0,2019.0,4,30,1,2,0,2,4,0,0,8,17.52,0.0,17.52,35.04,0.0,0.0,70.08,6,0,0,6,0,0,12
3604,978,withdrawn,2013-04-30,2016-05-15,,2013-07-01,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,99.0,Gas,2013.0,2016.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3605,979,withdrawn,2013-04-30,2016-05-15,,2013-07-01,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,99.0,Gas,2013.0,2016.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3606,98,operational,2006-03-09,,2005-12-31,,,System Impact Study,San Luis Obispo,CA,CAISO,PGAE,CAISO,,TC,NRIS,Generation,Nuclear,37.0,Nuclear,2006.0,,3,9,3,2,0,4,962,0,0,968,17.52,0.0,35.04,8427.12,0.0,0.0,8479.68,11,0,1,2259,0,0,2271
3607,980,withdrawn,2013-04-30,2017-05-15,,2013-07-01,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,200.0,Gas,2013.0,2017.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3608,981,withdrawn,2013-04-30,2018-05-15,,2013-07-16,,System Impact Study,Ventura,CA,CAISO,SCE,CAISO,,C06,NRIS,Generation,Gas,200.0,Gas,2013.0,2018.0,4,30,1,2,0,2,4,0,0,8,17.52,0.0,17.52,35.04,0.0,0.0,70.08,6,0,0,6,0,0,12
3609,982,withdrawn,2013-04-30,2016-05-15,,2013-07-01,,System Impact Study,San Diego,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,49.9,Gas,2013.0,2016.0,4,30,1,30,0,12,153,0,182,378,262.8,0.0,105.12,1340.28,0.0,1594.32,3311.28,137,0,39,358,0,499,1033
3610,983,withdrawn,2013-04-30,2017-05-15,,2013-07-16,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C06,NRIS,Generation,Gas,200.0,Gas,2013.0,2017.0,4,30,1,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3611,984,withdrawn,2013-04-30,2018-01-01,,2013-07-15,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Gas,344.0,Gas,2013.0,2018.0,4,30,1,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3612,985,withdrawn,2013-04-30,2016-12-31,,2014-03-19,,System Impact Study,Imperial,CA,CAISO,SDGE,CAISO,,C06,NRIS,Generation,Solar,150.0,Solar,2013.0,2016.0,4,30,1,0,717,93,2058,0,265,3134,0.0,6280.92,814.68,18028.08,0.0,2321.4,27453.84,0,3472,228,4701,0,363,8763
3613,986,withdrawn,2013-04-30,2016-11-01,,2014-04-17,,System Impact Study,Kern,CA,CAISO,SCE,CAISO,,C06,NRIS,Generation,Solar,245.0,Solar,2013.0,2016.0,4,30,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3614,987,withdrawn,2013-04-30,2015-08-01,,2014-03-04,,System Impact Study,San Luis Obispo,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,20.0,Solar,2013.0,2015.0,4,30,1,2,0,4,962,0,0,968,17.52,0.0,35.04,8427.12,0.0,0.0,8479.68,11,0,1,2259,0,0,2271
3615,988,withdrawn,2013-04-30,2017-02-28,,2017-03-14,Executed,IA Executed,Kern,CA,CAISO,PGAE,CAISO,,C06,ERIS,Generation,Solar,20.0,Solar,2013.0,2017.0,4,30,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3616,989,withdrawn,2013-04-30,2018-05-01,,2015-04-09,,System Impact Study,San Joaquin,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,20.0,Solar,2013.0,2018.0,4,30,1,59,0,11,34,0,4,107,516.84,0.0,96.36,297.84,0.0,35.04,937.32,410,0,11,51,0,4,477
3617,99,operational,2006-03-29,,2006-06-07,,,System Impact Study,San Luis Obispo,CA,CAISO,PGAE,CAISO,,,,Generation,Gas,45.0,Gas,2006.0,,3,29,2,2,0,4,962,0,0,968,17.52,0.0,35.04,8427.12,0.0,0.0,8479.68,11,0,1,2259,0,0,2271
3618,990,withdrawn,2013-04-30,2024-08-13,,2016-06-03,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C06,ERIS,Generation,Gas,910.0,Gas,2013.0,2024.0,4,30,1,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3619,991,withdrawn,2013-04-30,2019-01-01,,2014-04-28,,System Impact Study,Los Angeles,CA,CAISO,SCE,CAISO,,C06,NRIS,Generation,Gas,1047.0,Gas,2013.0,2019.0,4,30,1,189,0,215,1343,0,2,1749,1655.64,0.0,1883.4,11764.68,0.0,17.52,15321.24,804,0,89,3022,0,5,3919
3620,992,withdrawn,2013-04-30,2015-08-01,,2015-05-21,,System Impact Study,Sutter,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,20.0,Solar,2013.0,2015.0,4,30,1,0,0,0,3,0,0,3,0.0,0.0,0.0,26.28,0.0,0.0,26.28,0,0,0,4,0,0,4
3622,995,withdrawn,2013-04-30,2016-06-01,,2013-07-02,,System Impact Study,Kings,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,150.0,Solar,2013.0,2016.0,4,30,1,0,0,0,1554,0,0,1554,0.0,0.0,0.0,13613.04,0.0,0.0,13613.04,0,0,0,3678,0,0,3678
3623,996,withdrawn,2013-04-30,2016-06-01,,2013-07-02,,System Impact Study,Kern,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,150.0,Solar,2013.0,2016.0,4,30,1,127,0,75,4412,0,3576,8190,1112.52,0.0,657.0,38649.12,0.0,31325.76,71744.4,186,0,149,10230,0,7869,18434
3624,997,withdrawn,2013-04-30,2015-09-15,,2015-06-04,,System Impact Study,Sonoma,CA,CAISO,PGAE,CAISO,,C06,NRIS,Generation,Solar,16.0,Solar,2013.0,2015.0,4,30,1,12,1238,3,15,0,0,1268,105.12,10844.88,26.28,131.4,0.0,0.0,11107.68,32,4978,0,22,0,0,5032
